Wall time,Step,Value
1783237287.3456454,213056,38.6662712097168
1783237287.8170307,213344,38.940155029296875
1783237287.9317074,213408,38.99409103393555
1783237288.173545,213536,38.88758087158203
1783237288.5268362,213728,39.151573181152344
1783237288.709753,213824,39.10631561279297
1783237289.1397872,214048,38.87550354003906
1783237289.5956726,214304,38.92424774169922
1783237289.760402,214400,39.19917678833008
1783237290.2007082,214656,38.793094635009766
1783237290.4617672,214784,38.753868103027344
1783237290.806033,214912,38.608638763427734
1783237293.0468874,215648,39.02738571166992
1783237293.436446,215776,39.10615158081055
1783237294.0144603,216000,39.01239013671875
1783237294.4213817,216128,39.021995544433594
1783237295.377511,216480,38.762046813964844
1783237296.5098515,216864,38.709693908691406
1783237297.6198692,217376,38.81734085083008
1783237299.3226333,218176,39.178977966308594
1783237300.3224857,218656,39.049156188964844
1783237301.2260573,219104,38.8196907043457
1783237301.708847,219360,38.69236755371094
1783237302.2149792,219616,39.101097106933594
1783237302.5587542,219808,38.92713165283203
1783237302.6306505,219840,38.99709701538086
1783237303.6731715,220384,38.5447883605957
1783237304.2624168,220672,38.767066955566406
1783237305.092292,221120,38.93661880493164
1783237305.2427056,221216,39.150970458984375
1783237306.4911356,221920,38.59595489501953
1783237307.4846342,222464,38.55912399291992
1783237308.4858093,222848,38.79426574707031
1783237308.6844702,222944,38.81096649169922
1783237309.141647,223136,38.725120544433594
1783237310.3295414,223712,38.774993896484375
1783237310.45428,223776,38.77680206298828
1783237311.531113,224352,38.72684097290039
1783237311.733749,224480,38.82419967651367
1783237311.908565,224576,38.744625091552734
1783237313.0796423,225152,38.88288879394531
1783237313.3518496,225280,39.05586242675781
1783237313.829459,225504,38.82722854614258
1783237314.7696362,225920,38.780067443847656
1783237315.160485,226112,38.97909927368164
1783237315.9929395,226560,39.31805419921875
1783237316.8173146,226944,38.61208724975586
1783237317.3951483,227168,38.42182540893555
1783237317.9834065,227424,38.551631927490234
1783237318.5216064,227680,38.80314254760742
1783237318.574646,227712,38.80427932739258
1783237319.884696,228416,38.75572204589844
1783237320.115714,228544,38.56399154663086
1783237320.989575,228992,38.63283157348633
1783237321.7166078,229376,39.01569747924805
1783237321.775138,229408,38.920658111572266
1783237322.1777618,229632,38.83572769165039
1783237323.0046382,230080,38.868900299072266
1783237323.359634,230272,38.861202239990234
1783237323.7715752,230496,39.024742126464844
1783237323.8879294,230560,38.68616485595703
1783237324.4029915,230848,38.48519515991211
1783237324.5437503,230912,38.622840881347656
1783237324.5941083,230944,38.68511962890625
1783237325.7356503,231552,38.73585891723633
1783237325.9107287,231648,38.93827438354492
1783237326.5176742,231936,39.05222702026367
1783237327.3844442,232352,38.88261413574219
1783237328.2579713,232800,38.69507598876953
1783237328.9200006,233120,39.114749908447266
1783237329.9572487,233632,38.99016571044922
1783237330.7244763,233984,39.01936721801758
1783237332.0226822,234560,38.800514221191406
1783237332.7315178,234880,38.904422760009766
1783237332.8119946,234912,38.9945068359375
1783237333.239858,235104,39.08573913574219
1783237333.704796,235328,39.17719268798828
1783237333.9415848,235456,39.14459228515625
1783237333.9904838,235488,39.17377853393555
1783237334.0547636,235520,39.12232208251953
1783237335.3963041,236224,38.822174072265625
1783237335.4511223,236256,38.76100158691406
1783237335.6902697,236384,38.612918853759766
1783237335.7995875,236448,38.849002838134766
1783237336.3095107,236736,38.91081619262695
1783237336.5296087,236864,39.0694580078125
1783237338.2099285,237792,38.59714126586914
1783237338.2734668,237824,38.6233024597168
1783237338.7739823,238112,38.69859313964844
1783237338.9398248,238208,38.769264221191406
1783237339.3520863,238432,38.78065872192383
1783237339.938023,238752,38.77858352661133
1783237339.9839435,238784,38.79951477050781
1783237340.0622795,238816,38.778480529785156
1783237340.1234305,238848,38.75754928588867
1783237340.431856,239008,38.779747009277344
1783237340.7994967,239200,38.62733459472656
1783237341.0337448,239328,38.89968490600586
1783237341.1270978,239392,38.88865661621094
1783237342.0694838,239904,38.915225982666016
1783237342.4036598,240096,38.987159729003906
1783237342.4698308,240128,38.82529830932617
1783237342.9498112,240384,38.65258026123047
1783237344.039953,240992,39.13881301879883
1783237345.1169302,241536,39.36823272705078
1783237346.7994926,242368,39.146095275878906
1783237348.4875672,243104,38.68800735473633
1783237349.5449955,243520,38.734947204589844
1783237349.773125,243616,38.880855560302734
1783237351.644439,244608,39.032325744628906
1783237351.6902156,244640,39.08378601074219
1783237352.6394222,245152,39.05331039428711
1783237352.7000296,245184,38.96149826049805
1783237353.319725,245504,38.83116912841797
1783237353.4997098,245600,38.765098571777344
1783237353.6215029,245664,38.707115173339844
1783237354.2159853,246016,38.46587371826172
1783237354.6047132,246208,38.05052947998047
1783237354.7858331,246304,38.158206939697266
1783237355.0662458,246432,38.252723693847656
1783237356.2398403,247008,39.049251556396484
1783237356.2978575,247040,38.97928237915039
1783237356.5738363,247168,39.155391693115234
1783237356.7994852,247264,38.93917465209961
1783237356.939766,247328,39.052276611328125
1783237357.8695965,247776,38.9640007019043
1783237358.1025078,247904,39.106536865234375
1783237358.72667,248256,39.14370346069336
1783237358.9169192,248352,39.00942611694336
1783237360.091569,248992,38.56896209716797
1783237360.5537617,249248,38.49595642089844
1783237361.1427543,249568,38.83189392089844
1783237361.202181,249600,38.73072052001953
1783237361.8717349,249952,38.85651779174805
1783237363.2653418,250688,38.672080993652344
1783237363.5778086,250848,38.6390380859375
1783237364.6611934,251392,38.87752151489258
1783237366.0095217,252128,38.80055618286133
1783237367.2080467,252800,39.26396179199219
1783237367.2764993,252832,39.22396469116211
1783237367.5367436,252960,39.052799224853516
1783237367.7737808,253088,38.70305252075195
1783237368.8310869,253664,38.724369049072266
1783237369.199666,253856,39.081844329833984
1783237369.2587252,253888,39.29546356201172
1783237371.9056458,255232,39.27589416503906
1783237372.3827171,255488,39.10719680786133
1783237372.8682368,255744,39.20620346069336
1783237372.9131842,255776,39.20620346069336
1783237373.925191,256320,39.135047912597656
1783237374.626935,256736,38.93501281738281
1783237374.8759286,256864,38.9443244934082
1783237375.501173,257216,38.78962326049805
1783237376.2073402,257600,38.82321548461914
1783237376.3879333,257696,38.73079299926758
1783237376.5139344,257760,38.66228103637695
1783237376.8098135,257888,38.67139434814453
1783237377.3133957,258144,38.73348617553711
1783237380.9607406,260064,38.88332748413086
1783237381.3438458,260256,38.97036361694336
1783237381.3947477,260288,39.0103645324707
1783237381.5147777,260352,38.99749755859375
1783237382.3994744,260832,38.870758056640625
1783237382.789467,261056,38.81785202026367
1783237384.1227334,261792,39.32301712036133
1783237384.3714042,261920,39.199371337890625
1783237385.0172932,262272,38.57926559448242
1783237385.2216852,262368,38.655921936035156
1783237386.230873,262912,38.73036575317383
1783237386.5815086,263104,38.72980880737305
1783237387.3348804,263520,39.045616149902344
1783237388.6039362,264160,38.54662322998047
1783237389.1845994,264448,38.61312484741211
1783237390.0896122,264896,38.741615295410156
1783237390.200033,264960,38.757232666015625
1783237390.3131406,265024,38.8919677734375
1783237390.8259482,265312,38.80940628051758
1783237391.4364157,265600,39.1256217956543
1783237391.9294786,265856,39.00162124633789
1783237393.1173363,266496,38.60254669189453
1783237393.225635,266560,38.648929595947266
1783237393.393649,266656,38.62190246582031
1783237393.5225801,266720,38.526546478271484
1783237393.8918028,266912,38.76252746582031
1783237394.5596437,267296,38.8792610168457
1783237394.6256475,267328,38.88241195678711
1783237395.0598505,267552,39.068603515625
1783237395.257731,267648,39.0020866394043
1783237395.5727768,267808,38.98145294189453
1783237396.038651,268032,38.9926643371582
1783237396.1883502,268096,38.84600830078125
1783237399.4917545,269728,39.22682571411133
1783237400.1445923,270080,39.30360794067383
1783237400.3309793,270176,39.18354415893555
1783237400.6560884,270336,39.1330680847168
1783237401.5650988,270848,38.683815002441406
1783237401.802417,270976,38.736061096191406
1783237401.8551285,271008,38.6968994140625
1783237401.9827104,271072,38.63796615600586
1783237402.15681,271168,38.5858268737793
1783237402.5602047,271392,38.768306732177734
1783237402.8055146,271520,39.1168098449707
1783237403.0296223,271648,39.00388717651367
1783237403.5498102,271936,39.028350830078125
1783237403.6112287,271968,39.14975357055664
1783237403.9255078,272128,39.050167083740234
1783237404.198722,272256,39.160255432128906
1783237404.265397,272288,39.12025833129883
1783237405.2236753,272768,38.90402603149414
1783237407.741678,273760,38.85951614379883
1783237408.5886416,274144,38.83426284790039
1783237408.9945948,274368,38.894866943359375
1783237409.293757,274528,39.05972671508789
1783237410.1784954,274976,39.02517318725586
1783237410.6662202,275264,38.891258239746094
1783237411.5894475,275744,38.621944427490234
1783237412.2149992,276096,38.87815475463867
1783237412.5996375,276320,38.75509262084961
1783237412.656442,276352,38.776023864746094
1783237412.8586295,276448,39.08925247192383
1783237413.23647,276640,39.06847381591797
1783237415.6298053,277856,38.18312454223633
1783237415.8516319,277952,37.98894500732422
1783237415.9929297,278016,37.97340774536133
1783237416.1847718,278112,38.189945220947266
1783237416.2612848,278144,38.16548156738281
1783237416.5318155,278272,38.18977737426758
1783237418.634404,279296,39.04003143310547
1783237419.4795709,279744,38.731361389160156
1783237421.1710458,280608,39.06349563598633
1783237421.533009,280800,39.10932922363281
1783237421.771962,280928,38.94289016723633
1783237422.7816532,281504,38.697975158691406
1783237423.0900955,281664,38.63214874267578
1783237423.9630804,282144,38.65509033203125
1783237424.1332905,282240,38.64720916748047
1783237424.3097415,282336,38.72831344604492
1783237425.7156086,283008,38.909889221191406
1783237426.4698968,283360,38.67258071899414
1783237427.4013355,283776,38.69345474243164
1783237427.4880025,283808,38.706321716308594
1783237428.3065212,284128,38.960697174072266
1783237428.5967758,284224,39.1214599609375
1783237428.956859,284352,39.19765090942383
1783237430.3798604,284896,38.97809600830078
1783237430.5498333,284960,38.933109283447266
1783237430.7715,285056,39.0203742980957
1783237432.177423,285728,38.89202117919922
1783237432.310042,285792,38.923553466796875
1783237432.6823137,285952,38.97275924682617
1783237433.4566653,286304,38.79237747192383
1783237434.0218885,286560,38.76723861694336
1783237434.359538,286688,38.735694885253906
1783237435.7121675,287232,38.984527587890625
1783237436.1596527,287424,38.98689651489258
1783237436.9103296,287744,38.94947052001953
1783237437.055199,287808,39.021785736083984
1783237437.5094414,288000,38.9202880859375
1783237437.8669887,288160,39.070682525634766
1783237438.2308831,288320,38.90088653564453
1783237438.4336622,288416,38.91618347167969
1783237439.4938564,288896,38.93718719482422
1783237439.555121,288928,38.943115234375
1783237441.471603,289792,39.01387405395508
1783237441.9672909,290048,38.74295425415039
1783237442.5675473,290368,38.664432525634766
1783237442.7407355,290464,38.62721252441406
1783237443.2056744,290720,38.87195587158203
1783237444.4122665,291392,39.05534362792969
1783237444.778143,291584,39.240962982177734
1783237445.3747272,291936,39.123008728027344
1783237445.4377139,291968,39.02736282348633
1783237447.323737,292992,38.889400482177734
1783237447.3766625,293024,38.83653259277344
1783237447.7496977,293216,38.70716857910156
1783237450.9557645,294880,38.951759338378906
1783237451.0633867,294944,38.672035217285156
1783237451.524388,295168,38.620853424072266
1783237451.703962,295264,38.706424713134766
1783237452.1799014,295488,38.5679931640625
1783237453.828128,296352,38.70450210571289
1783237455.0498931,297024,38.833457946777344
1783237455.665542,297344,38.631752014160156
1783237456.8149989,297856,39.12444305419922
1783237456.9528325,297920,39.07282638549805
1783237457.0827613,297984,39.057044982910156
1783237457.3884535,298144,38.892154693603516
1783237459.3020816,299168,39.0611572265625
1783237459.6098175,299328,39.0693359375
1783237460.3137333,299680,39.02479553222656
1783237460.371267,299712,38.94811248779297
1783237460.417832,299744,38.96858215332031
1783237460.6065466,299840,39.026363372802734
1783237460.9017072,300000,39.24065399169922
